board,rank,model_id,run_id,model_digest,runtime_image_tag,runtime_image_digest,source_revision,wer,wer_ci_lower,wer_ci_upper,cer,cer_ci_lower,cer_ci_upper,word_accuracy_pct,speed_valid,batch_size,audio_throughput_x,rtf,processing_seconds,total_audio_seconds,checkpoint_gib,parameter_count,native_dtype,pareto_order,pareto_efficient,statistically_pareto_efficient,dominated_by,dominated_by_count,statistically_dominated_by,statistically_dominated_by_count
speed,42,whisper-large-persian-steja,fleurs-fa-ir-v1-whisper-large-persian-steja-20260817T113711Z,1be2f6e86a42fd9abd952b433655a0202e6e6ef2fdb128f9ec912328ff29c26d,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.27402996184981854,0.25962121012435935,0.29183891743450285,0.08000390262939655,0.061071597517942784,0.10358282095737857,72.59700381501814,True,1,6.289328162791068,0.15899949471808475,2118.1690087050665,13321.860000000013,2.8764894399791956,1543304960,float16,,,,,,,
pareto,,nvidia-fastconformer-fa,fleurs-fa-ir-v1-nvidia-fastconformer-fa-20260812T004752Z,e2272943381a37d99b3b45e61167b140b7e56b59dcdb2d40f06fe177142fb518,ghcr.io/armanjr/peste-benchmark:2.0.0,sha256:f2495a7e7f6da7cd8eef90efbaa7c759d2b86a7bfcc14cacbb5b9224af0bd5d9,4fe41b118493b290b74b5e31516fbfcd7b103b22,0.4461244998604262,0.43602503900095946,0.45650410217608367,0.2646226645202205,0.25519377921262076,0.27405042791976464,55.38755001395739,True,32,1199.9141007910152,0.0008333929898321667,11.102344735525548,13321.86,0.427704406902194,114621442,float32,1,True,True,,0,,0
pareto,,shenava-rizeh-v1-0,fleurs-fa-ir-v1-shenava-rizeh-v1-0-20260813T083709Z,8e0edc854ccf0b5cd8c93f66723401365bdc977578ad7ad264eba316f67dd3c7,ghcr.io/armanjr/peste-benchmark:2.0.0,sha256:057776af47665dc404fc58884c9f46961afeb2f641bbb2b734c282b8a6c507a0,1b1386addb75d2fed55bda91c5b9558c71e38481,0.1554852516981483,0.14700417152957226,0.16380937645143778,0.06403970925410996,0.05889891702684273,0.06941238545838062,84.45147483018516,True,16,675.0313799855791,0.0014814126122867997,19.735171423119027,13321.86,0.118442309089005,31627266,float32,2,True,True,,0,,0
pareto,,visualears-fastconformer-fa-full-ab,fleurs-fa-ir-v1-visualears-fastconformer-fa-full-ab-20260812T152130Z,98d2d843252252755f0af86ed243bfec68c20800b101b2890cd96cfdd42e1006,ghcr.io/armanjr/peste-benchmark:2.0.0,sha256:c5206ece402769a0540c7cdde4876b6ce8797645315df340588cab21dcd01fc7,78fdc159e15e0e91ef3b9c2c10cfeb98417b27b0,0.15520610402903134,0.14811547195327227,0.16237195841501326,0.051843992389872674,0.047455980446007066,0.056502812401158085,84.47938959709687,True,32,378.3487052158403,0.0026430644170686935,35.21053413517075,13321.86,0.4277318315580487,114621442,float32,3,True,True,,0,,0
pareto,,whisper-persian-v4-nezamisafa,fleurs-fa-ir-v1-whisper-persian-v4-nezamisafa-20260817T144856Z,3f688b6dd9fcb3d01356841691490f65bdf3a05418125b993eb60806adf05f1c,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.13175769982320648,0.12382244266198059,0.13981981517036876,0.04972193765549539,0.04466659792139091,0.05534970142310003,86.82423001767935,True,1,6.3518008952252805,0.15743566533260056,2097.3358925677603,13321.860000000013,5.752026338130236,1543490560,float16,4,True,True,,0,,0
pareto,,wav2vec2-large-xlsr-53-persian,fleurs-fa-ir-v1-wav2vec2-large-xlsr-53-persian-20260812T013002Z,7618cbbfe8870e0817882049e5a383db467c5e11585f70ba2c1a2f8b72a1b568,ghcr.io/armanjr/peste-benchmark:2.0.0,sha256:f2495a7e7f6da7cd8eef90efbaa7c759d2b86a7bfcc14cacbb5b9224af0bd5d9,4fe41b118493b290b74b5e31516fbfcd7b103b22,0.32688192053596354,0.3178713127054003,0.3357472559796317,0.07405239279964876,0.06900463875885025,0.07933790602205508,67.31180794640365,True,1,470.1668376958302,0.002126904579022947,28.334325035102665,13321.860000000013,2.3509042877703905,315507395,float32,5,False,False,shenava-rizeh-v1-0,1,shenava-rizeh-v1-0,1
pareto,,wav2vec2-large-xlsr-persian-v3-masoumehb,fleurs-fa-ir-v1-wav2vec2-large-xlsr-persian-v3-masoumehb-20260812T153042Z,bb63f841819fc657b0b4d952cca17cb559ee48f9d58fbe526820a88f278645cc,ghcr.io/armanjr/peste-benchmark:2.0.0,sha256:c5206ece402769a0540c7cdde4876b6ce8797645315df340588cab21dcd01fc7,78fdc159e15e0e91ef3b9c2c10cfeb98417b27b0,1.0,1.0,1.0,0.918276501292746,0.9167361446372795,0.9198449063971601,0.0,True,1,296.3351603474949,0.0033745573722246073,44.95538087474415,13321.860000000013,1.1757482243701816,315565820,float32,6,False,False,nvidia-fastconformer-fa;shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab,4,nvidia-fastconformer-fa;shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab,4
pareto,,wav2vec2-xls-r-300m-fa-alifarokh,fleurs-fa-ir-v1-wav2vec2-xls-r-300m-fa-alifarokh-20260812T153241Z,e2d459f58ba02f85df2596a78435775b6c45ac17f1645238e04808c913f1dfde,ghcr.io/armanjr/peste-benchmark:2.0.0,sha256:c5206ece402769a0540c7cdde4876b6ce8797645315df340588cab21dcd01fc7,78fdc159e15e0e91ef3b9c2c10cfeb98417b27b0,0.36358983902484415,0.353814615833136,0.37318191303123066,0.09308990682472315,0.08768265768420537,0.09874714901503105,63.64101609751558,True,1,291.42193399187676,0.0034314507020870794,45.713305850105826,13321.860000000013,1.175308675505221,315479720,float32,7,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab,3,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab,3
pareto,,xls-r-1b-fa-cv8-ghofrani,fleurs-fa-ir-v1-xls-r-1b-fa-cv8-ghofrani-20260813T053409Z,e979715e8c440eaabef7420aa18505137b71de36564ace6317282e8a61530c1c,ghcr.io/armanjr/peste-benchmark:2.0.0,sha256:c5206ece402769a0540c7cdde4876b6ce8797645315df340588cab21dcd01fc7,78fdc159e15e0e91ef3b9c2c10cfeb98417b27b0,0.30422443472597005,0.2953187092271209,0.31331437520725897,0.07044246060783453,0.06546605350502056,0.07568115007387988,69.57755652740299,True,1,289.03026437728795,0.003459845293898503,46.09157462697476,13321.860000000013,1.1762682488188148,315567870,float32,8,False,False,shenava-rizeh-v1-0;visualears-fastconformer-fa-full-ab,2,shenava-rizeh-v1-0;visualears-fastconformer-fa-full-ab,2
pareto,,wav2vec2-large-xlsr-persian-v2-m3hrdadfi,fleurs-fa-ir-v1-wav2vec2-large-xlsr-persian-v2-m3hrdadfi-20260812T152838Z,b9a8c28a9be826220ef915a7d3ed00d8e24e7e073815f1f6c578cd297e15229e,ghcr.io/armanjr/peste-benchmark:2.0.0,sha256:c5206ece402769a0540c7cdde4876b6ce8797645315df340588cab21dcd01fc7,78fdc159e15e0e91ef3b9c2c10cfeb98417b27b0,0.34414255140969574,0.3349187352495824,0.3533177770821202,0.08345529050197571,0.07841777362721195,0.0887623485230988,65.58574485903043,True,1,288.7404318644854,0.0034633182251016725,46.137840530253015,13321.860000000013,2.681559848599136,315479720,float32,9,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani,4,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani,4
pareto,,persian-speech-transcription-wav2vec2-v1-seyedali,fleurs-fa-ir-v1-persian-speech-transcription-wav2vec2-v1-seyedali-20260812T133652Z,977082796cdbc842f86400796b14f78e9027b52d97c164786e9dd82e69590b5c,ghcr.io/armanjr/peste-benchmark:2.0.0,sha256:c5206ece402769a0540c7cdde4876b6ce8797645315df340588cab21dcd01fc7,78fdc159e15e0e91ef3b9c2c10cfeb98417b27b0,0.29715269377500697,0.2876313188806412,0.3065749406263677,0.07404019708278453,0.06898063841849582,0.0794138235531425,70.2847306224993,True,1,286.63350612223644,0.003488775661745367,46.47698093717918,13321.860000000013,2.3507036147639155,315479720,float32,10,False,False,shenava-rizeh-v1-0;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani,3,shenava-rizeh-v1-0;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani,3
pareto,,wav2vec2-large-xlsr-persian-shemo-m3hrdadfi,fleurs-fa-ir-v1-wav2vec2-large-xlsr-persian-shemo-m3hrdadfi-20260812T152550Z,b68dc275d0b4020fad52e9e739c21c08b75ebecf385a93181a3ba350bf4f016e,ghcr.io/armanjr/peste-benchmark:2.0.0,sha256:c5206ece402769a0540c7cdde4876b6ce8797645315df340588cab21dcd01fc7,78fdc159e15e0e91ef3b9c2c10cfeb98417b27b0,0.30659718991346424,0.296778415840451,0.31645228304445516,0.10109029708766282,0.09561505535154717,0.10682966611016693,69.34028100865358,True,1,285.49045660153115,0.0035027440563301713,46.663065934262704,13321.860000000013,2.3509089099243283,315479720,float32,11,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali,7,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali,7
pareto,,wav2vec2-large-xlsr-persian-m3hrdadfi,fleurs-fa-ir-v1-wav2vec2-large-xlsr-persian-m3hrdadfi-20260812T152330Z,09081a84dede4957a8924ad0ea995c0ca56f8ef0a730915595bbc53f5f63de0b,ghcr.io/armanjr/peste-benchmark:2.0.0,sha256:c5206ece402769a0540c7cdde4876b6ce8797645315df340588cab21dcd01fc7,78fdc159e15e0e91ef3b9c2c10cfeb98417b27b0,0.33795477807760305,0.3289393750744482,0.346994710633005,0.08521147373042587,0.08015647136132524,0.0905543340199135,66.2045221922397,True,1,281.19334746338205,0.0035562718998187657,47.37615637131967,13321.860000000013,2.3515435801818967,315475620,float32,12,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali,6,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali,6
pareto,,whisper-fa-tinyyy-hackergeek98,fleurs-fa-ir-v1-whisper-fa-tinyyy-hackergeek98-20260817T112104Z,29d845807ffb1fa2ecafdaba3b2d5141d46c0e7f2397daccfc2114bc29378ae0,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.4663161812598865,0.4320106622255846,0.5072469875602288,0.2208522366944729,0.18380123534494744,0.2623363220503092,53.36838187401135,True,1,37.35935376553471,0.02676705829217352,356.5870031801751,13321.860000000013,0.14247440360486507,37760640,float16,13,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi,9,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi,9
pareto,,whisper-large-v3-turbo,fleurs-fa-ir-v1-whisper-large-v3-turbo-20260817T133753Z,6207b64b281c35122c4bd4740b715fbb064afa1ba4afe686dfe22a414df43e44,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.20270773239043455,0.19449693158564063,0.2111411385373244,0.061039562905507584,0.056352841459862954,0.06629199329723903,79.72922676095655,True,1,32.59387987317303,0.03068060641725159,408.72274340572767,13321.860000000013,1.511039262637496,808878080,float16,14,False,False,visualears-fastconformer-fa-full-ab,1,visualears-fastconformer-fa-full-ab,1
pareto,,whisper-small-persian-amirmohseni,fleurs-fa-ir-v1-whisper-small-persian-amirmohseni-20260817T170740Z,7d1529917ded0c98974f9c3e66f2bde222ca5840e5745b73dbaaacb757f88405,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.23294872987810553,0.21569684886677504,0.2539182157699978,0.08622371823015756,0.07103294853449195,0.10612633534806541,76.70512701218945,True,2,31.12139738598082,0.03213223325410405,428.06111289851833,13321.85999999999,0.9023707108572125,241734912,float16,15,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo,8,shenava-rizeh-v1-0;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;whisper-large-v3-turbo,4
pareto,,whisper-small-persian-alism98,fleurs-fa-ir-v1-whisper-small-persian-alism98-20260817T165940Z,13ff741cb661e6b6eb16370f0bafbf7bdffcef694ff2cced3e0c5f9673ce8347,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.34237461617195497,0.3175360421317518,0.3719875148165583,0.10943216742280111,0.08492981443597869,0.13900352827921544,65.76253838280451,True,2,31.066499881020995,0.032189014012837525,428.81753821705934,13321.85999999999,0.9022400584071875,241734912,float16,16,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni,11,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo,8
pareto,,whisper-large-fa-v1-vhdm,fleurs-fa-ir-v1-whisper-large-fa-v1-vhdm-20260817T112821Z,bee052b831d37a249b5566164ca4627ac6e7b49aa1d412b7e5674ab0b7973775,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.14566855866753511,0.13583625179661243,0.1577111997139643,0.055014878774574366,0.046289059566487295,0.06889205204789316,85.43314413324649,True,1,29.647850670652897,0.03372925785105414,449.33645099564455,13321.860000000013,3.0152039462700486,808878080,float16,17,False,True,visualears-fastconformer-fa-full-ab,1,,0
pareto,,whisper-base-fa-aictsharif,fleurs-fa-ir-v1-whisper-base-fa-aictsharif-20260817T105945Z,a976e3038c5443c30c1c1911dc270615a54ef3c610cc3d85be502695635ac69b,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.4354238392109426,0.4059344371395256,0.47316256361302744,0.13737255475876872,0.11713756808097207,0.16317598154763152,56.45761607890574,True,1,28.85768523913553,0.03465281403249363,461.63993714691605,13321.860000000013,0.27231262251734734,72593920,float16,18,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm,13,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm,13
pareto,,whisper-tiny-fa-aictsharif,fleurs-fa-ir-v1-whisper-tiny-fa-aictsharif-20260817T175946Z,cf8f898dd9d4cf6f17b70bf084a39f75289a06ef134eca5c660356cf2fbe5026,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.515073974132316,0.47014500473843324,0.5679265349738114,0.16633738231133227,0.14267863836178346,0.19415013126602731,48.4926025867684,True,1,25.67262307855244,0.03895199944860427,518.9130833743839,13321.860000000013,0.14254910498857498,37760640,float16,19,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif,14,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm,13
pareto,,whisper-base,fleurs-fa-ir-v1-whisper-base-20260817T105009Z,6fdea727f40157ddfedc07ad66b55461e94c26941821b6a331e92e0b0cb4495d,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,1.029496603703359,0.9504512004008415,1.1125887790144313,0.45903458705302697,0.40660996521855686,0.514044243298918,0.0,True,1,25.241615826609184,0.03961711511930314,527.7736612232402,13321.860000000013,1.0861990274861455,72593920,float16,20,False,False,nvidia-fastconformer-fa;shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-fa-tinyyy-hackergeek98;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif;whisper-tiny-fa-aictsharif,17,nvidia-fastconformer-fa;shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-fa-tinyyy-hackergeek98;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif;whisper-tiny-fa-aictsharif,17
pareto,,whisper-tiny,fleurs-fa-ir-v1-whisper-tiny-20260817T174950Z,a5d69b8550e99389163525a40772b399cd4c07ec6854e6402b5ce1272f7860cb,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,1.6546012840792779,1.5131932213625672,1.8062173924559803,0.972242548416996,0.8726679197487697,1.0803739160197023,0.0,True,1,24.248451273151524,0.04123974717953325,549.3901383611374,13321.860000000013,0.5670387549325824,37760640,float16,21,False,False,nvidia-fastconformer-fa;shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-large-xlsr-persian-v3-masoumehb;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-fa-tinyyy-hackergeek98;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif;whisper-tiny-fa-aictsharif;whisper-base,19,nvidia-fastconformer-fa;shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-fa-tinyyy-hackergeek98;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif;whisper-tiny-fa-aictsharif;whisper-base,18
pareto,,neuraspeech-whisperbase-neurai,fleurs-fa-ir-v1-neuraspeech-whisperbase-neurai-20260817T100800Z,8b31228f969040d36ec4f839a617aef212220477c4adeab011e1c79edcc58f3b,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.22685400576905182,0.21432518418863816,0.24153943557081578,0.07654031903995318,0.06661373278889338,0.08877579309038151,77.31459942309482,True,1,20.493743604735965,0.048795379667427224,650.0452165763127,13321.860000000013,0.2723108073696494,72593920,float16,22,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;persian-speech-transcription-wav2vec2-v1-seyedali;whisper-large-v3-turbo;whisper-large-fa-v1-vhdm,7,shenava-rizeh-v1-0;visualears-fastconformer-fa-full-ab;whisper-large-v3-turbo;whisper-large-fa-v1-vhdm,4
pareto,,whisper-small,fleurs-fa-ir-v1-whisper-small-20260817T152515Z,5385968b1a6542cf0cff67f6276b22c222cdc108cd5cafd269405148616b9df6,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.612961756769331,0.573889136024477,0.6577849088245681,0.25961022488901897,0.22071516177383435,0.3029611021262942,38.703824323066904,True,2,19.4550896347084,0.05140043139230637,684.74935094791,13321.85999999999,3.6069457959383726,241734912,float16,23,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-fa-tinyyy-hackergeek98;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif;whisper-tiny-fa-aictsharif;neuraspeech-whisperbase-neurai,17,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif;whisper-tiny-fa-aictsharif;neuraspeech-whisperbase-neurai,16
